INFO:root:FileData(name='All Users', extension='', is_directory=True, parent_directory='C:/Users/')
INFO:root:FileData(name='Acrobat_23.003.20284', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Acrobat_23.006.20320', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Acrobat_23.006.20360', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Acrobat_23.006.20380', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Acrobat_23.008.20458', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Acrobat_23.008.20470', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Acrobat_23.008.20533', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='ArmReport', extension='.ini', is_directory=False, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='OnDemand', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_Old_SCA_Mini_RUS', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM\\OnDemand')
INFO:root:FileData(name='Reader_18.009.20044', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_18.011.20038', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_18.011.20040', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_18.011.20055', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_18.011.20058', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_18.011.20063', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_19.008.20071', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_19.008.20074', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_19.008.20080', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_19.008.20081', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_19.010.20064', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_19.010.20069', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_19.010.20091', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_19.010.20098', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_19.010.20099', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_19.012.20034', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_19.012.20035', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_19.012.20036', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_19.012.20040', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='AcroRdrDCUpd1902120048', extension='.msi', is_directory=False, parent_directory='C:/Users/All Users\\Adobe\\ARM\\Reader_19.012.20040')
INFO:root:FileData(name='AcroRdrDCUpd1902120048', extension='.msp', is_directory=False, parent_directory='C:/Users/All Users\\Adobe\\ARM\\Reader_19.012.20040')
INFO:root:FileData(name='Reader_19.021.20049', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_19.021.20056', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_19.021.20058', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_19.021.20061', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_20.006.20034', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_20.006.20042', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_20.009.20063', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_20.009.20065', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_20.009.20067', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_20.009.20074', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_20.012.20041', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_20.012.20043', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_20.012.20048', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_20.013.20064', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_20.013.20066', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_20.013.20074', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_21.001.20135', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_21.001.20138', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_21.001.20142', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_21.001.20145', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_21.001.20149', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_21.001.20150', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_21.001.20155', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_21.005.20048', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_21.005.20058', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_21.005.20060', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_21.007.20091', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_21.007.20095', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_21.007.20099', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_21.011.20039', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_22.001.20085', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_22.001.20117', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_22.001.20142', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_22.001.20169', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_22.002.20212', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_22.003.20258', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Reader_22.003.20263', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='{291AA914-A987-4CE9-BD63-0C0A92D435E5}', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='AcroManifest3', extension='.msi', is_directory=False, parent_directory='C:/Users/All Users\\Adobe\\ARM\\{291AA914-A987-4CE9-BD63-0C0A92D435E5}')
INFO:root:FileData(name='RdrServicesUpdater2', extension='.exe', is_directory=False, parent_directory='C:/Users/All Users\\Adobe\\ARM\\{291AA914-A987-4CE9-BD63-0C0A92D435E5}')
INFO:root:FileData(name='{291AA914-A987-4CE9-BD63-AC0A92D435E5}', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe\\ARM')
INFO:root:FileData(name='Setup', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe')
INFO:root:FileData(name='Temp', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Adobe')
INFO:root:FileData(name='Alawar', extension='', is_directory=True, parent_directory='C:/Users/All Users')
INFO:root:FileData(name='Farm Frenzy Inc', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Alawar')
INFO:root:FileData(name='avatars', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Alawar\\Farm Frenzy Inc')
INFO:root:FileData(name='tmp', extension='', is_directory=True, parent_directory='C:/Users/All Users\\Alawar\\Farm Frenzy Inc')
INFO:root:FileData(name='AlawarEntertainment', extension='', is_directory=True, parent_directory='C:/Users/All Users')
INFO:root:FileData(name='AlawarStargaze', extension='', is_directory=True, parent_directory='C:/Users/All Users\\AlawarEntertainment')
INFO:root:FileData(name='FarmFrenzy_HeaveHo', extension='', is_directory=True, parent_directory='C:/Users/All Users\\AlawarEntertainment\\AlawarStargaze')
INFO:root:FileData(name='AlawarWrapper', extension='', is_directory=True, parent_directory='C:/Users/All Users')
INFO:root:FileData(name='content', extension='', is_directory=True, parent_directory='C:/Users/All Users\\AlawarWrapper')
INFO:root:FileData(name='28527', extension='', is_directory=True, parent_directory='C:/Users/All Users\\AlawarWrapper\\content')
INFO:root:FileData(name='7919', extension='', is_directory=True, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527')
INFO:root:FileData(name='download', extension='', is_directory=True, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\7919')
INFO:root:FileData(name='billing', extension='.xml', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\7919\\download')
INFO:root:FileData(name='billing.xml', extension='.full', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\7919\\download')
INFO:root:FileData(name='config', extension='.xml', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\7919\\download')
INFO:root:FileData(name='settings', extension='.xml', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\7919\\download')
INFO:root:FileData(name='wrapper_data', extension='.xml', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\7919\\download')
INFO:root:FileData(name='union', extension='.xml', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\7919')
INFO:root:FileData(name='wdata', extension='', is_directory=True, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\7919')
INFO:root:FileData(name='summer2009agsn_rv3', extension='', is_directory=True, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\7919\\wdata')
INFO:root:FileData(name='3.1.3.1300', extension='', is_directory=True, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\7919\\wdata\\summer2009agsn_rv3')
INFO:root:FileData(name='cert_activation', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\7919\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='email_activation', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\7919\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='frame', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\7919\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='games', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\7919\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='ieframe_tab0', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\7919\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='ieframe_tab0nofooter', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\7919\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='ieframe_tab1', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\7919\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='ieframe_tab2', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\7919\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='ieframe_tab3', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\7919\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='ieframe_tab4', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\7919\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='no_connect', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\7919\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_alipay', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\7919\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_avangate', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\7919\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_aw_online_activation', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\7919\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_aw_subscription', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\7919\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_aw_subscription_info', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\7919\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_aw_subscription_v2', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\7919\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_boacompra', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\7919\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_boacompra_positivo', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\7919\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
INFO:root:FileData(name='payments_boacompra_sms', extension='.html', is_directory=False, parent_directory='C:/Users/All Users\\AlawarWrapper\\content\\28527\\7919\\wdata\\summer2009agsn_rv3\\3.1.3.1300')
